URL,ISIN,Company + Kupon and Maturity,Company,Kupon_Maturity,Coupon,Maturity_Start,Maturity_End,is_green
https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,commerzbank-ag-3-22-27,commerzbank-ag,3-22-27,3,22,27,0
https://www.boerse-frankfurt.de/anleihe/de000cz45w99-commerzbank-ag-2-25-22-32,de000cz45w99,commerzbank-ag-2-25-22-32,commerzbank-ag,2-25-22-32,2.25,22,32,0
https://www.boerse-frankfurt.de/anleihe/de000dg4t4h7-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-085-15-30,de000dg4t4h7,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-085-15-30,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-085-15-30,3.085,15,30,0
https://www.boerse-frankfurt.de/anleihe/de000dw6c9r9-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-5-907-23-38,de000dw6c9r9,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-5-907-23-38,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,5-907-23-38,5.907,23,38,0
https://www.boerse-frankfurt.de/anleihe/de000dw6c9s7-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-46-23-29,de000dw6c9s7,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-46-23-29,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,4-46-23-29,4.46,23,29,0
https://www.boerse-frankfurt.de/anleihe/de000dw6c9t5-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-31-23-28,de000dw6c9t5,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-31-23-28,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,4-31-23-28,4.31,23,28,0
https://www.boerse-frankfurt.de/anleihe/de000dw6c9u3-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-606-23-28,de000dw6c9u3,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-606-23-28,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,2-606-23-28,2.606,23,28,0
https://www.boerse-frankfurt.de/anleihe/de000hlb2kj1-landesbank-hessen-thueringen-girozentrale-0-875-16-26,de000hlb2kj1,landesbank-hessen-thueringen-girozentrale-0-875-16-26,landesbank-hessen-thueringen-girozentrale,0-875-16-26,0.875,16,26,0
https://www.boerse-frankfurt.de/anleihe/de000hlb2l09-landesbank-hessen-thueringen-girozentrale-1-625-17-28,de000hlb2l09,landesbank-hessen-thueringen-girozentrale-1-625-17-28,landesbank-hessen-thueringen-girozentrale,1-625-17-28,1.625,17,28,0
https://www.boerse-frankfurt.de/anleihe/de000hlb4qs5-landesbank-hessen-thueringen-girozentrale-0-85-17-25,de000hlb4qs5,landesbank-hessen-thueringen-girozentrale-0-85-17-25,landesbank-hessen-thueringen-girozentrale,0-85-17-25,0.85,17,25,0
https://www.boerse-frankfurt.de/anleihe/de000hlb4qu1-landesbank-hessen-thueringen-girozentrale-1-1-17-27,de000hlb4qu1,landesbank-hessen-thueringen-girozentrale-1-1-17-27,landesbank-hessen-thueringen-girozentrale,1-1-17-27,1.1,17,27,0
https://www.boerse-frankfurt.de/anleihe/de000hlb4r68-landesbank-hessen-thueringen-girozentrale-1-35-18-25,de000hlb4r68,landesbank-hessen-thueringen-girozentrale-1-35-18-25,landesbank-hessen-thueringen-girozentrale,1-35-18-25,1.35,18,25,0
https://www.boerse-frankfurt.de/anleihe/de000hlb52n9-landesbank-hessen-thueringen-girozentrale-4-5-23-38,de000hlb52n9,landesbank-hessen-thueringen-girozentrale-4-5-23-38,landesbank-hessen-thueringen-girozentrale,4-5-23-38,4.5,23,38,0
https://www.boerse-frankfurt.de/anleihe/de000hlb52p4-landesbank-hessen-thueringen-girozentrale-4-23-33,de000hlb52p4,landesbank-hessen-thueringen-girozentrale-4-23-33,landesbank-hessen-thueringen-girozentrale,4-23-33,4,23,33,0
https://www.boerse-frankfurt.de/anleihe/de000hlb52q2-landesbank-hessen-thueringen-girozentrale-2-7-23-25,de000hlb52q2,landesbank-hessen-thueringen-girozentrale-2-7-23-25,landesbank-hessen-thueringen-girozentrale,2-7-23-25,2.7,23,25,0
https://www.boerse-frankfurt.de/anleihe/de000hlb52r0-landesbank-hessen-thueringen-girozentrale-3-25-23-25,de000hlb52r0,landesbank-hessen-thueringen-girozentrale-3-25-23-25,landesbank-hessen-thueringen-girozentrale,3-25-23-25,3.25,23,25,0
https://www.boerse-frankfurt.de/anleihe/de000hlb52s8-landesbank-hessen-thueringen-girozentrale-3-23-29,de000hlb52s8,landesbank-hessen-thueringen-girozentrale-3-23-29,landesbank-hessen-thueringen-girozentrale,3-23-29,3,23,29,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5345-landesbank-hessen-thueringen-girozentrale-2-5-24-28,de000hlb5345,landesbank-hessen-thueringen-girozentrale-2-5-24-28,landesbank-hessen-thueringen-girozentrale,2-5-24-28,2.5,24,28,0
https://www.boerse-frankfurt.de/anleihe/de000hlb7978-landesbank-hessen-thueringen-girozentrale-2-75-22-26,de000hlb7978,landesbank-hessen-thueringen-girozentrale-2-75-22-26,landesbank-hessen-thueringen-girozentrale,2-75-22-26,2.75,22,26,0
https://www.boerse-frankfurt.de/anleihe/de000hlb7986-landesbank-hessen-thueringen-girozentrale-3-22-28,de000hlb7986,landesbank-hessen-thueringen-girozentrale-3-22-28,landesbank-hessen-thueringen-girozentrale,3-22-28,3,22,28,0
https://www.boerse-frankfurt.de/anleihe/de000lb13h69-landesbank-baden-wuerttemberg-1-48-19-36,de000lb13h69,landesbank-baden-wuerttemberg-1-48-19-36,landesbank-baden-wuerttemberg,1-48-19-36,1.48,19,36,0
https://www.boerse-frankfurt.de/anleihe/de000lb1dzc8-landesbank-baden-wuerttemberg-0-95-17-26,de000lb1dzc8,landesbank-baden-wuerttemberg-0-95-17-26,landesbank-baden-wuerttemberg,0-95-17-26,0.95,17,26,0
https://www.boerse-frankfurt.de/anleihe/de000lb1dzl9-landesbank-baden-wuerttemberg-1-4-17-25,de000lb1dzl9,landesbank-baden-wuerttemberg-1-4-17-25,landesbank-baden-wuerttemberg,1-4-17-25,1.4,17,25,0
https://www.boerse-frankfurt.de/anleihe/de000lb2bmy2-landesbank-baden-wuerttemberg-1-75-22-26,de000lb2bmy2,landesbank-baden-wuerttemberg-1-75-22-26,landesbank-baden-wuerttemberg,1-75-22-26,1.75,22,26,0
https://www.boerse-frankfurt.de/anleihe/de000lb2bn59-landesbank-baden-wuerttemberg-0-25-22-25,de000lb2bn59,landesbank-baden-wuerttemberg-0-25-22-25,landesbank-baden-wuerttemberg,0-25-22-25,0.25,22,25,0
https://www.boerse-frankfurt.de/anleihe/de000lb2bna0-landesbank-baden-wuerttemberg-0-35-22-25,de000lb2bna0,landesbank-baden-wuerttemberg-0-35-22-25,landesbank-baden-wuerttemberg,0-35-22-25,0.35,22,25,0
https://www.boerse-frankfurt.de/anleihe/us045167fu29-asian-development-bank-adb-4-25-23-26,us045167fu29,asian-development-bank-adb-4-25-23-26,asian-development-bank-adb,4-25-23-26,4.25,23,26,0
https://www.boerse-frankfurt.de/anleihe/xs1216614542-deutsche-bank-ag-3-662-15-25,xs1216614542,deutsche-bank-ag-3-662-15-25,deutsche-bank-ag,3-662-15-25,3.662,15,25,0
https://www.boerse-frankfurt.de/anleihe/xs1725580622-unipol-assicurazioni-s-p-a-3-5-17-27,xs1725580622,unipol-assicurazioni-s-p-a-3-5-17-27,unipol-assicurazioni-s-p-a,3-5-17-27,3.5,17,27,0
https://www.boerse-frankfurt.de/anleihe/xs2487052487-axa-s-a-4-25-22-43,xs2487052487,axa-s-a-4-25-22-43,axa-s-a,4-25-22-43,4.25,22,43,0
https://www.boerse-frankfurt.de/anleihe/ch1300224883-mercedes-benz-international-finance-b-v-2-108-23-29,ch1300224883,mercedes-benz-international-finance-b-v-2-108-23-29,mercedes-benz-international-finance-b-v,2-108-23-29,2.108,23,29,0
https://www.boerse-frankfurt.de/anleihe/de000cz45vu7-commerzbank-ag-0-295-20-28,de000cz45vu7,commerzbank-ag-0-295-20-28,commerzbank-ag,0-295-20-28,0.295,20,28,0
https://www.boerse-frankfurt.de/anleihe/de000cz45w65-commerzbank-ag-2-56-22-37,de000cz45w65,commerzbank-ag-2-56-22-37,commerzbank-ag,2-56-22-37,2.56,22,37,0
https://www.boerse-frankfurt.de/anleihe/de000cz45w73-commerzbank-ag-3-177-22-26,de000cz45w73,commerzbank-ag-3-177-22-26,commerzbank-ag,3-177-22-26,3.177,22,26,0
https://www.boerse-frankfurt.de/anleihe/de000cz45w81-commerzbank-ag-6-5-22-32,de000cz45w81,commerzbank-ag-6-5-22-32,commerzbank-ag,6-5-22-32,6.5,22,32,0
https://www.boerse-frankfurt.de/anleihe/de000cz45wr1-commerzbank-ag-0-9-21-30,de000cz45wr1,commerzbank-ag-0-9-21-30,commerzbank-ag,0-9-21-30,0.9,21,30,0
https://www.boerse-frankfurt.de/anleihe/de000cz45ws9-commerzbank-ag-0-04-21-25,de000cz45ws9,commerzbank-ag-0-04-21-25,commerzbank-ag,0-04-21-25,0.04,21,25,0
https://www.boerse-frankfurt.de/anleihe/de000dg4t4r6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-15-25,de000dg4t4r6,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-15-25,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,2-15-25,2,15,25,0
https://www.boerse-frankfurt.de/anleihe/de000dw6c9n8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-5-685-23-32,de000dw6c9n8,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-5-685-23-32,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,5-685-23-32,5.685,23,32,0
https://www.boerse-frankfurt.de/anleihe/de000dw6c9p3-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-5-36-23-28,de000dw6c9p3,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-5-36-23-28,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,5-36-23-28,5.36,23,28,0
https://www.boerse-frankfurt.de/anleihe/de000dw6c9q1-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-000-23-43,de000dw6c9q1,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-000-23-43,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,0-000-23-43,0,23,43,0
https://www.boerse-frankfurt.de/anleihe/de000hlb2kp8-landesbank-hessen-thueringen-girozentrale-1-06-16-27,de000hlb2kp8,landesbank-hessen-thueringen-girozentrale-1-06-16-27,landesbank-hessen-thueringen-girozentrale,1-06-16-27,1.06,16,27,0
https://www.boerse-frankfurt.de/anleihe/de000hlb2l17-landesbank-hessen-thueringen-girozentrale-3-5-17-27,de000hlb2l17,landesbank-hessen-thueringen-girozentrale-3-5-17-27,landesbank-hessen-thueringen-girozentrale,3-5-17-27,3.5,17,27,0
https://www.boerse-frankfurt.de/anleihe/de000hlb2l41-landesbank-hessen-thueringen-girozentrale-2-1-17-25,de000hlb2l41,landesbank-hessen-thueringen-girozentrale-2-1-17-25,landesbank-hessen-thueringen-girozentrale,2-1-17-25,2.1,17,25,0
https://www.boerse-frankfurt.de/anleihe/de000hlb4qt3-landesbank-hessen-thueringen-girozentrale-1-17-26,de000hlb4qt3,landesbank-hessen-thueringen-girozentrale-1-17-26,landesbank-hessen-thueringen-girozentrale,1-17-26,1,17,26,0
https://www.boerse-frankfurt.de/anleihe/de000hlb4qy3-landesbank-hessen-thueringen-girozentrale-1-34-17-28,de000hlb4qy3,landesbank-hessen-thueringen-girozentrale-1-34-17-28,landesbank-hessen-thueringen-girozentrale,1-34-17-28,1.34,17,28,0
https://www.boerse-frankfurt.de/anleihe/de000hlb4r50-landesbank-hessen-thueringen-girozentrale-0-067-18-27,de000hlb4r50,landesbank-hessen-thueringen-girozentrale-0-067-18-27,landesbank-hessen-thueringen-girozentrale,0-067-18-27,0.067,18,27,0
https://www.boerse-frankfurt.de/anleihe/de000hlb4r84-landesbank-hessen-thueringen-girozentrale-2-15-18-32,de000hlb4r84,landesbank-hessen-thueringen-girozentrale-2-15-18-32,landesbank-hessen-thueringen-girozentrale,2-15-18-32,2.15,18,32,0
https://www.boerse-frankfurt.de/anleihe/de000hlb52t6-landesbank-hessen-thueringen-girozentrale-3-4-23-27,de000hlb52t6,landesbank-hessen-thueringen-girozentrale-3-4-23-27,landesbank-hessen-thueringen-girozentrale,3-4-23-27,3.4,23,27,0
https://www.boerse-frankfurt.de/anleihe/de000hlb52y6-landesbank-hessen-thueringen-girozentrale-4-23-29,de000hlb52y6,landesbank-hessen-thueringen-girozentrale-4-23-29,landesbank-hessen-thueringen-girozentrale,4-23-29,4,23,29,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5352-landesbank-hessen-thueringen-girozentrale-2-6-24-29,de000hlb5352,landesbank-hessen-thueringen-girozentrale-2-6-24-29,landesbank-hessen-thueringen-girozentrale,2-6-24-29,2.6,24,29,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5386-landesbank-hessen-thueringen-girozentrale-2-8-24-26,de000hlb5386,landesbank-hessen-thueringen-girozentrale-2-8-24-26,landesbank-hessen-thueringen-girozentrale,2-8-24-26,2.8,24,26,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5394-landesbank-hessen-thueringen-girozentrale-2-8-24-27,de000hlb5394,landesbank-hessen-thueringen-girozentrale-2-8-24-27,landesbank-hessen-thueringen-girozentrale,2-8-24-27,2.8,24,27,0
https://www.boerse-frankfurt.de/anleihe/de000lb13gy0-landesbank-baden-wuerttemberg-1-39-19-36,de000lb13gy0,landesbank-baden-wuerttemberg-1-39-19-36,landesbank-baden-wuerttemberg,1-39-19-36,1.39,19,36,0
https://www.boerse-frankfurt.de/anleihe/de000lb1dzj3-landesbank-baden-wuerttemberg-2-78-17-27,de000lb1dzj3,landesbank-baden-wuerttemberg-2-78-17-27,landesbank-baden-wuerttemberg,2-78-17-27,2.78,17,27,0
https://www.boerse-frankfurt.de/anleihe/de000lb2bmd6-landesbank-baden-wuerttemberg-0-23-22-26,de000lb2bmd6,landesbank-baden-wuerttemberg-0-23-22-26,landesbank-baden-wuerttemberg,0-23-22-26,0.23,22,26,0
https://www.boerse-frankfurt.de/anleihe/de000lb2bmf1-landesbank-baden-wuerttemberg-0-31-22-27,de000lb2bmf1,landesbank-baden-wuerttemberg-0-31-22-27,landesbank-baden-wuerttemberg,0-31-22-27,0.31,22,27,0
https://www.boerse-frankfurt.de/anleihe/de000lb2bmz9-landesbank-baden-wuerttemberg-1-8-22-26,de000lb2bmz9,landesbank-baden-wuerttemberg-1-8-22-26,landesbank-baden-wuerttemberg,1-8-22-26,1.8,22,26,0
https://www.boerse-frankfurt.de/anleihe/ptcgdcom0037-caixa-geral-de-depositos-s-a-0-375-21-27,ptcgdcom0037,caixa-geral-de-depositos-s-a-0-375-21-27,caixa-geral-de-depositos-s-a,0-375-21-27,0.375,21,27,0
https://www.boerse-frankfurt.de/anleihe/us05971bal36-banco-btg-pactual-s-a-5-75-24-30,us05971bal36,banco-btg-pactual-s-a-5-75-24-30,banco-btg-pactual-s-a,5-75-24-30,5.75,24,30,0
https://www.boerse-frankfurt.de/anleihe/us172967ml25-citigroup-inc-2-666-20-31,us172967ml25,citigroup-inc-2-666-20-31,citigroup-inc,2-666-20-31,2.666,20,31,0
https://www.boerse-frankfurt.de/anleihe/us60687ybl20-mizuho-financial-group-inc-1-979-20-31,us60687ybl20,mizuho-financial-group-inc-1-979-20-31,mizuho-financial-group-inc,1-979-20-31,1.979,20,31,0
https://www.boerse-frankfurt.de/anleihe/xs0148579666-e-on-international-finance-b-v-6-375-02-32,xs0148579666,e-on-international-finance-b-v-6-375-02-32,e-on-international-finance-b-v,6-375-02-32,6.375,2,32,0
https://www.boerse-frankfurt.de/anleihe/xs1721760541-orsted-a-s-1-5-17-29,xs1721760541,orsted-a-s-1-5-17-29,orsted-a-s,1-5-17-29,1.5,17,29,0
https://www.boerse-frankfurt.de/anleihe/xs1901055472-enbw-international-finance-b-v-1-875-18-33,xs1901055472,enbw-international-finance-b-v-1-875-18-33,enbw-international-finance-b-v,1-875-18-33,1.875,18,33,0
https://www.boerse-frankfurt.de/anleihe/xs2327851874-chile-republik-3-5-21-53,xs2327851874,chile-republik-3-5-21-53,chile-republik,3-5-21-53,3.5,21,53,0
https://www.boerse-frankfurt.de/anleihe/xs2434509340-european-bank-for-reconstruction-and-development-25-22-27,xs2434509340,european-bank-for-reconstruction-and-development-25-22-27,european-bank-for-reconstruction-and-development,25-22-27,25,22,27,0
https://www.boerse-frankfurt.de/anleihe/au3cb0276004-international-bank-for-reconstruction-and-development-0-5-20-26,au3cb0276004,international-bank-for-reconstruction-and-development-0-5-20-26,international-bank-for-reconstruction-and-development,0-5-20-26,0.5,20,26,0
https://www.boerse-frankfurt.de/anleihe/be0002598762-belfius-bank-s-a-1-18-28,be0002598762,belfius-bank-s-a-1-18-28,belfius-bank-s-a,1-18-28,1,18,28,0
https://www.boerse-frankfurt.de/anleihe/be6324720299-belfius-bank-s-a-0-01-20-25,be6324720299,belfius-bank-s-a-0-01-20-25,belfius-bank-s-a,0-01-20-25,0.01,20,25,0
https://www.boerse-frankfurt.de/anleihe/be6356934396-argenta-spaarbank-n-v-2-5-24-27,be6356934396,argenta-spaarbank-n-v-2-5-24-27,argenta-spaarbank-n-v,2-5-24-27,2.5,24,27,0
https://www.boerse-frankfurt.de/anleihe/de000a2ynz24-kreditanstalt-fuer-wiederaufbau-0-68-19-39,de000a2ynz24,kreditanstalt-fuer-wiederaufbau-0-68-19-39,kreditanstalt-fuer-wiederaufbau,0-68-19-39,0.68,19,39,0
https://www.boerse-frankfurt.de/anleihe/de000cz45wn0-commerzbank-ag-1-25-21-34,de000cz45wn0,commerzbank-ag-1-25-21-34,commerzbank-ag,1-25-21-34,1.25,21,34,0
https://www.boerse-frankfurt.de/anleihe/de000cz45wp5-commerzbank-ag-1-375-21-31,de000cz45wp5,commerzbank-ag-1-375-21-31,commerzbank-ag,1-375-21-31,1.375,21,31,0
https://www.boerse-frankfurt.de/anleihe/de000cz45wq3-commerzbank-ag-0-8-21-29,de000cz45wq3,commerzbank-ag-0-8-21-29,commerzbank-ag,0-8-21-29,0.8,21,29,0
https://www.boerse-frankfurt.de/anleihe/de000dg4t4t2-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-955-15-25,de000dg4t4t2,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-955-15-25,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,0-955-15-25,0.955,15,25,0
https://www.boerse-frankfurt.de/anleihe/de000dg4t4x4-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-825-16-26,de000dg4t4x4,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-825-16-26,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,0-825-16-26,0.825,16,26,0
https://www.boerse-frankfurt.de/anleihe/de000dg4t4y2-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-25-16-26,de000dg4t4y2,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-25-16-26,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,1-25-16-26,1.25,16,26,0
https://www.boerse-frankfurt.de/anleihe/de000hlb2kx2-landesbank-hessen-thueringen-girozentrale-3-16-26,de000hlb2kx2,landesbank-hessen-thueringen-girozentrale-3-16-26,landesbank-hessen-thueringen-girozentrale,3-16-26,3,16,26,0
https://www.boerse-frankfurt.de/anleihe/de000hlb2l90-landesbank-hessen-thueringen-girozentrale-2-5-17-25,de000hlb2l90,landesbank-hessen-thueringen-girozentrale-2-5-17-25,landesbank-hessen-thueringen-girozentrale,2-5-17-25,2.5,17,25,0
https://www.boerse-frankfurt.de/anleihe/de000hlb4qz0-landesbank-hessen-thueringen-girozentrale-0-000-17-32,de000hlb4qz0,landesbank-hessen-thueringen-girozentrale-0-000-17-32,landesbank-hessen-thueringen-girozentrale,0-000-17-32,0,17,32,0
https://www.boerse-frankfurt.de/anleihe/de000hlb52z3-landesbank-hessen-thueringen-girozentrale-4-25-23-33,de000hlb52z3,landesbank-hessen-thueringen-girozentrale-4-25-23-33,landesbank-hessen-thueringen-girozentrale,4-25-23-33,4.25,23,33,0
https://www.boerse-frankfurt.de/anleihe/de000hlb79b7-landesbank-hessen-thueringen-girozentrale-2-75-22-25,de000hlb79b7,landesbank-hessen-thueringen-girozentrale-2-75-22-25,landesbank-hessen-thueringen-girozentrale,2-75-22-25,2.75,22,25,0
https://www.boerse-frankfurt.de/anleihe/de000hlb79c5-landesbank-hessen-thueringen-girozentrale-3-22-26,de000hlb79c5,landesbank-hessen-thueringen-girozentrale-3-22-26,landesbank-hessen-thueringen-girozentrale,3-22-26,3,22,26,0
https://www.boerse-frankfurt.de/anleihe/de000hlb79d3-landesbank-hessen-thueringen-girozentrale-2-939-22-27,de000hlb79d3,landesbank-hessen-thueringen-girozentrale-2-939-22-27,landesbank-hessen-thueringen-girozentrale,2-939-22-27,2.939,22,27,0
https://www.boerse-frankfurt.de/anleihe/de000hlb79f8-landesbank-hessen-thueringen-girozentrale-3-78-22-28,de000hlb79f8,landesbank-hessen-thueringen-girozentrale-3-78-22-28,landesbank-hessen-thueringen-girozentrale,3-78-22-28,3.78,22,28,0
https://www.boerse-frankfurt.de/anleihe/de000lb1dyp3-landesbank-baden-wuerttemberg-1-17-25,de000lb1dyp3,landesbank-baden-wuerttemberg-1-17-25,landesbank-baden-wuerttemberg,1-17-25,1,17,25,0
https://www.boerse-frankfurt.de/anleihe/de000lb1dz21-landesbank-baden-wuerttemberg-1-17-26,de000lb1dz21,landesbank-baden-wuerttemberg-1-17-26,landesbank-baden-wuerttemberg,1-17-26,1,17,26,0
https://www.boerse-frankfurt.de/anleihe/us168863dy16-chile-republik-4-34-22-42,us168863dy16,chile-republik-4-34-22-42,chile-republik,4-34-22-42,4.34,22,42,0
https://www.boerse-frankfurt.de/anleihe/us172967bl44-citigroup-inc-6-625-02-32,us172967bl44,citigroup-inc-6-625-02-32,citigroup-inc,6-625-02-32,6.625,2,32,0
https://www.boerse-frankfurt.de/anleihe/xs0752034206-european-investment-bank-eib-3-625-12-42,xs0752034206,european-investment-bank-eib-3-625-12-42,european-investment-bank-eib,3-625-12-42,3.625,12,42,0
https://www.boerse-frankfurt.de/anleihe/xs1793273092-landesbank-hessen-thueringen-girozentrale-0-875-18-28,xs1793273092,landesbank-hessen-thueringen-girozentrale-0-875-18-28,landesbank-hessen-thueringen-girozentrale,0-875-18-28,0.875,18,28,0
https://www.boerse-frankfurt.de/anleihe/xs2128389850-international-bank-for-reconstruction-and-development-5-5-20-25,xs2128389850,international-bank-for-reconstruction-and-development-5-5-20-25,international-bank-for-reconstruction-and-development,5-5-20-25,5.5,20,25,0
https://www.boerse-frankfurt.de/anleihe/xs2305738598-kommunalbanken-as-0-25-21-25,xs2305738598,kommunalbanken-as-0-25-21-25,kommunalbanken-as,0-25-21-25,0.25,21,25,0
https://www.boerse-frankfurt.de/anleihe/xs2579319513-sparebank-1-sor-norge-asa-3-75-23-27,xs2579319513,sparebank-1-sor-norge-asa-3-75-23-27,sparebank-1-sor-norge-asa,3-75-23-27,3.75,23,27,0
https://www.boerse-frankfurt.de/anleihe/xs2615183501-eurogrid-gmbh-3-722-23-30,xs2615183501,eurogrid-gmbh-3-722-23-30,eurogrid-gmbh,3-722-23-30,3.722,23,30,0
https://www.boerse-frankfurt.de/anleihe/de000a2ynz32-kreditanstalt-fuer-wiederaufbau-0-66-19-39,de000a2ynz32,kreditanstalt-fuer-wiederaufbau-0-66-19-39,kreditanstalt-fuer-wiederaufbau,0-66-19-39,0.66,19,39,0
https://www.boerse-frankfurt.de/anleihe/de000a2ynz40-kreditanstalt-fuer-wiederaufbau-0-788-19-39,de000a2ynz40,kreditanstalt-fuer-wiederaufbau-0-788-19-39,kreditanstalt-fuer-wiederaufbau,0-788-19-39,0.788,19,39,0
https://www.boerse-frankfurt.de/anleihe/de000a2ynz57-kreditanstalt-fuer-wiederaufbau-0-885-19-39,de000a2ynz57,kreditanstalt-fuer-wiederaufbau-0-885-19-39,kreditanstalt-fuer-wiederaufbau,0-885-19-39,0.885,19,39,0
https://www.boerse-frankfurt.de/anleihe/de000cz45wl4-commerzbank-ag-0-88-21-31,de000cz45wl4,commerzbank-ag-0-88-21-31,commerzbank-ag,0-88-21-31,0.88,21,31,0
https://www.boerse-frankfurt.de/anleihe/de000cz45wm2-commerzbank-ag-1-15-21-34,de000cz45wm2,commerzbank-ag-1-15-21-34,commerzbank-ag,1-15-21-34,1.15,21,34,0
https://www.boerse-frankfurt.de/anleihe/de000dg4t4j3-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-1-15-30,de000dg4t4j3,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-1-15-30,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-1-15-30,3.1,15,30,0
https://www.boerse-frankfurt.de/anleihe/de000dg4t4n5-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-3-15-30,de000dg4t4n5,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-3-15-30,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-3-15-30,3.3,15,30,0
https://www.boerse-frankfurt.de/anleihe/de000hlb2lc4-landesbank-hessen-thueringen-girozentrale-0-375-17-27,de000hlb2lc4,landesbank-hessen-thueringen-girozentrale-0-375-17-27,landesbank-hessen-thueringen-girozentrale,0-375-17-27,0.375,17,27,0
https://www.boerse-frankfurt.de/anleihe/de000hlb4rc7-landesbank-hessen-thueringen-girozentrale-0-062-18-27,de000hlb4rc7,landesbank-hessen-thueringen-girozentrale-0-062-18-27,landesbank-hessen-thueringen-girozentrale,0-062-18-27,0.062,18,27,0
https://www.boerse-frankfurt.de/anleihe/de000hlb4rd5-landesbank-hessen-thueringen-girozentrale-1-2-18-25,de000hlb4rd5,landesbank-hessen-thueringen-girozentrale-1-2-18-25,landesbank-hessen-thueringen-girozentrale,1-2-18-25,1.2,18,25,0
https://www.boerse-frankfurt.de/anleihe/de000hlb4re3-landesbank-hessen-thueringen-girozentrale-0-45-18-25,de000hlb4re3,landesbank-hessen-thueringen-girozentrale-0-45-18-25,landesbank-hessen-thueringen-girozentrale,0-45-18-25,0.45,18,25,0
https://www.boerse-frankfurt.de/anleihe/de000hlb4rf0-landesbank-hessen-thueringen-girozentrale-0-8-18-25,de000hlb4rf0,landesbank-hessen-thueringen-girozentrale-0-8-18-25,landesbank-hessen-thueringen-girozentrale,0-8-18-25,0.8,18,25,0
https://www.boerse-frankfurt.de/anleihe/de000hlb4rg8-landesbank-hessen-thueringen-girozentrale-0-7-18-28,de000hlb4rg8,landesbank-hessen-thueringen-girozentrale-0-7-18-28,landesbank-hessen-thueringen-girozentrale,0-7-18-28,0.7,18,28,0
