Name,Clean_Company_Maturity,WKN,URL,ISIN,Company + Kupon and Maturity,Company,Kupon_Maturity,Coupon,Maturity_Start,Maturity_End,is_green,Last Price,DateTime,Volume in Euro,+/- %,Currency,YTM
Commerzbank AG 3% 23/27,commerzbank ag 3 23 27,CZ43ZM,https://www.boerse-frankfurt.de/anleihe/de000cz43zv1-commerzbank-ag-3-23-27,de000cz43zv1,commerzbank-ag-3-23-27,commerzbank ag,3 23 27,3,23,27,0,100.76,2025-01-02T11:32:00Z,7.053,"0,25",Euro,-
Commerzbank AG 3% 23/27,commerzbank ag 3 23 27,CZ43ZM,https://www.boerse-frankfurt.de/anleihe/de000cz43zv1-commerzbank-ag-3-23-27,de000cz43zv1,commerzbank-ag-3-23-27,commerzbank ag,3 23 27,3,23,27,0,100.75,2025-01-03T11:34:00Z,8.06,"0,00",Euro,-
Commerzbank AG 3% 23/27,commerzbank ag 3 23 27,CZ43ZM,https://www.boerse-frankfurt.de/anleihe/de000cz43zv1-commerzbank-ag-3-23-27,de000cz43zv1,commerzbank-ag-3-23-27,commerzbank ag,3 23 27,3,23,27,0,100.01,2025-01-06T11:10:00Z,3,"-0,73",Euro,-
Commerzbank AG 3% 23/27,commerzbank ag 3 23 27,CZ43ZM,https://www.boerse-frankfurt.de/anleihe/de000cz43zv1-commerzbank-ag-3-23-27,de000cz43zv1,commerzbank-ag-3-23-27,commerzbank ag,3 23 27,3,23,27,0,100.2,2025-01-08T11:11:00Z,15.03,"-0,20",Euro,-
Commerzbank AG 3% 23/27,commerzbank ag 3 23 27,CZ43ZM,https://www.boerse-frankfurt.de/anleihe/de000cz43zv1-commerzbank-ag-3-23-27,de000cz43zv1,commerzbank-ag-3-23-27,commerzbank ag,3 23 27,3,23,27,0,100.2,2025-01-09T11:15:00Z,19.038,"0,00",Euro,-
Commerzbank AG 3% 23/27,commerzbank ag 3 23 27,CZ43ZM,https://www.boerse-frankfurt.de/anleihe/de000cz43zv1-commerzbank-ag-3-23-27,de000cz43zv1,commerzbank-ag-3-23-27,commerzbank ag,3 23 27,3,23,27,0,99.92,2025-01-14T11:33:00Z,15.986,"0,05",Euro,-
Commerzbank AG 3% 23/27,commerzbank ag 3 23 27,CZ43ZM,https://www.boerse-frankfurt.de/anleihe/de000cz43zv1-commerzbank-ag-3-23-27,de000cz43zv1,commerzbank-ag-3-23-27,commerzbank ag,3 23 27,3,23,27,0,100.49,2025-01-15T11:21:00Z,13.064,"0,58",Euro,-
"Commerzbank AG 3,125% 23/29",commerzbank ag 3 125 23 29,CZ43ZX,https://www.boerse-frankfurt.de/anleihe/de000cz43zx7-commerzbank-ag-3-125-23-29,de000cz43zx7,commerzbank-ag-3-125-23-29,commerzbank ag,3 125 23 29,3.125,23,29,0,102.43,2025-01-02T17:12:00Z,51.215,"0,53",Euro,-
Commerzbank AG 4% 20/30,commerzbank ag 4 20 30,CZ45V2,https://www.boerse-frankfurt.de/anleihe/de000cz45v25-commerzbank-ag-4-20-30,de000cz45v25,commerzbank-ag-4-20-30,commerzbank ag,4 20 30,4,20,30,0,100.42,2025-01-02T14:59:00Z,100.42,"0,17",Euro,-
Commerzbank AG 4% 20/30,commerzbank ag 4 20 30,CZ45V2,https://www.boerse-frankfurt.de/anleihe/de000cz45v25-commerzbank-ag-4-20-30,de000cz45v25,commerzbank-ag-4-20-30,commerzbank ag,4 20 30,4,20,30,0,100.21,2025-01-02T17:08:00Z,100.42,"-0,04",Euro,-
"Commerzbank AG 0,375% 20/27",commerzbank ag 0 375 20 27,CZ45V8,https://www.boerse-frankfurt.de/anleihe/de000cz45v82-commerzbank-ag-0-375-20-27,de000cz45v82,commerzbank-ag-0-375-20-27,commerzbank ag,0 375 20 27,0.375,20,27,0,94.83,2025-01-03T11:08:00Z,18.966,"0,12",Euro,-
"Commerzbank AG 0,375% 20/27",commerzbank ag 0 375 20 27,CZ45V8,https://www.boerse-frankfurt.de/anleihe/de000cz45v82-commerzbank-ag-0-375-20-27,de000cz45v82,commerzbank-ag-0-375-20-27,commerzbank ag,0 375 20 27,0.375,20,27,0,94.6,2025-01-03T14:47:00Z,18.966,"-0,12",Euro,-
"Commerzbank AG 0,375% 20/27",commerzbank ag 0 375 20 27,CZ45V8,https://www.boerse-frankfurt.de/anleihe/de000cz45v82-commerzbank-ag-0-375-20-27,de000cz45v82,commerzbank-ag-0-375-20-27,commerzbank ag,0 375 20 27,0.375,20,27,0,94.53,2025-01-03T17:08:00Z,18.966,"-0,20",Euro,-
"Commerzbank AG 0,375% 20/27",commerzbank ag 0 375 20 27,CZ45V8,https://www.boerse-frankfurt.de/anleihe/de000cz45v82-commerzbank-ag-0-375-20-27,de000cz45v82,commerzbank-ag-0-375-20-27,commerzbank ag,0 375 20 27,0.375,20,27,0,94.18,2025-01-15T13:29:00Z,18.835,"0,01",Euro,-
"Commerzbank AG 0,375% 20/27",commerzbank ag 0 375 20 27,CZ45V8,https://www.boerse-frankfurt.de/anleihe/de000cz45v82-commerzbank-ag-0-375-20-27,de000cz45v82,commerzbank-ag-0-375-20-27,commerzbank ag,0 375 20 27,0.375,20,27,0,94.26,2025-01-15T15:07:00Z,42.4,"0,10",Euro,-
"Commerzbank AG 0,375% 20/27",commerzbank ag 0 375 20 27,CZ45V8,https://www.boerse-frankfurt.de/anleihe/de000cz45v82-commerzbank-ag-0-375-20-27,de000cz45v82,commerzbank-ag-0-375-20-27,commerzbank ag,0 375 20 27,0.375,20,27,0,94.35,2025-01-15T16:12:00Z,42.4,"0,19",Euro,-
"Commerzbank AG 0,375% 20/27",commerzbank ag 0 375 20 27,CZ45V8,https://www.boerse-frankfurt.de/anleihe/de000cz45v82-commerzbank-ag-0-375-20-27,de000cz45v82,commerzbank-ag-0-375-20-27,commerzbank ag,0 375 20 27,0.375,20,27,0,94.36,2025-01-15T17:10:00Z,42.4,"0,20",Euro,-
"Commerzbank AG 0,375% 20/27",commerzbank ag 0 375 20 27,CZ45V8,https://www.boerse-frankfurt.de/anleihe/de000cz45v82-commerzbank-ag-0-375-20-27,de000cz45v82,commerzbank-ag-0-375-20-27,commerzbank ag,0 375 20 27,0.375,20,27,0,94.5,2024-12-27T17:22:00Z,14.172,"0,33",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.13,2025-01-02T08:47:00Z,0,"0,05",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.15,2025-01-02T10:47:00Z,0,"0,07",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.19,2025-01-02T14:47:00Z,0,"0,11",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.16,2025-01-02T17:08:00Z,0,"0,08",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.11,2025-01-03T08:47:00Z,0,"0,45",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.07,2025-01-03T10:47:00Z,0,"0,41",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.06,2025-01-03T14:47:00Z,0,"0,40",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.01,2025-01-03T17:08:00Z,0,"0,35",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.44,2025-02-03T09:40:00Z,0,"0,54",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.51,2025-02-03T10:47:00Z,0,"0,61",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.51,2025-02-03T14:47:00Z,0,"0,61",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.51,2025-02-03T16:20:00Z,0,"0,61",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.48,2025-02-04T08:47:00Z,0,"0,47",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.48,2025-02-04T10:47:00Z,0,"0,47",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.48,2025-02-04T14:47:00Z,0,"0,47",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.48,2025-02-04T16:20:00Z,0,"0,47",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.99,2025-01-06T08:54:00Z,0,"0,48",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.96,2025-01-06T10:47:00Z,0,"0,45",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.95,2025-01-06T14:47:00Z,0,"0,44",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.96,2025-01-06T17:08:00Z,0,"0,45",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.45,2025-01-06T17:22:00Z,0,"0,00",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.96,2025-01-07T09:06:00Z,0,"0,51",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.96,2025-01-07T10:47:00Z,0,"0,51",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.97,2025-01-07T16:20:00Z,0,"0,52",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.47,2025-01-07T17:24:00Z,0,"0,02",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.98,2025-01-08T08:47:00Z,0,"0,51",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.97,2025-01-08T10:47:00Z,0,"0,50",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.95,2025-01-08T14:47:00Z,0,"0,48",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.96,2025-01-08T17:08:00Z,0,"0,49",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.96,2025-01-09T08:47:00Z,0,"0,50",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.98,2025-01-09T10:47:00Z,0,"0,52",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.98,2025-01-09T17:08:00Z,0,"0,52",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.89,2025-01-10T08:47:00Z,0,"0,41",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.82,2025-01-10T14:47:00Z,0,"0,34",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.82,2025-01-10T17:08:00Z,0,"0,34",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.85,2025-01-13T08:47:00Z,0,"0,53",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.82,2025-01-13T10:47:00Z,0,"0,50",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.85,2025-01-13T14:47:00Z,0,"0,53",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.85,2025-01-13T17:19:00Z,0,"0,53",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.85,2025-01-14T08:47:00Z,0,"0,50",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.86,2025-01-14T10:47:00Z,0,"0,51",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.85,2025-01-14T14:47:00Z,0,"0,50",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.83,2025-01-14T17:14:00Z,0,"0,48",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.86,2025-01-15T08:47:00Z,0,"0,53",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.85,2025-01-15T10:47:00Z,0,"0,52",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.91,2025-01-15T14:47:00Z,0,"0,58",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.93,2025-01-15T16:12:00Z,0,"0,60",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.92,2025-01-15T17:10:00Z,0,"0,59",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.42,2025-01-15T17:22:00Z,0,"0,00",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.91,2025-01-16T08:47:00Z,0,"0,49",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.92,2025-01-16T10:47:00Z,0,"0,50",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.94,2025-01-16T14:47:00Z,0,"0,52",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.95,2025-01-16T17:08:00Z,0,"0,53",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.99,2025-01-17T08:47:00Z,0,"0,54",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.99,2025-01-17T10:47:00Z,0,"0,54",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.01,2025-01-20T09:00:00Z,0,"0,52",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.02,2025-01-21T08:47:00Z,0,"0,51",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.03,2025-01-21T17:08:00Z,0,"0,52",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.1,2025-01-24T10:47:00Z,0,"0,49",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.07,2025-01-27T10:47:00Z,0,"0,51",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.08,2025-01-27T14:47:00Z,0,"0,51",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.09,2025-01-27T17:18:00Z,0,"0,53",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,99.61,2024-12-27T17:22:00Z,0,"-0,03",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.1,2025-01-29T08:47:00Z,0,"0,52",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.12,2025-01-29T10:47:00Z,0,"0,54",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.15,2025-01-29T14:47:00Z,0,"0,57",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.15,2025-01-29T16:20:00Z,0,"0,57",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.14,2025-01-30T08:47:00Z,0,"0,49",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.18,2025-01-30T10:47:00Z,0,"0,53",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.22,2025-01-30T14:47:00Z,0,"0,57",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.27,2025-01-30T16:29:00Z,0,"0,62",Euro,-
Commerzbank AG 3% 22/27,commerzbank ag 3 22 27,CZ45W5,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,de000cz45w57,#NAME?,commerzbank ag,3 22 27,3,22,27,1,100.1,2024-12-30T08:47:00Z,0,"0,49",Euro,-
